投票日,告示日,選挙名,都道府県,detail_url,定数,候補者数,執行理由,有権者数,投票率,前回投票率,得票数,氏名,年齢,性別,党派,新旧,主な肩書き,elected
2022-03-27,2022-03-20,天草市議会議員選挙,熊本県,https://seijiyama.jp/area/card/3624/7iwX5h/M?S=lcqdt0lcmbk0k,26,32,任期満了,"65,586",69.85%,71.4%,2111,松岡 ひさし,63,男,無所属,新,無職,True
2022-03-27,2022-03-20,天草市議会議員選挙,熊本県,https://seijiyama.jp/area/card/3624/7iwX5h/M?S=lcqdt0lcmbk0k,26,32,任期満了,"65,586",69.85%,71.4%,2054,五通 しゅんさく,63,男,公明,現,天草市議会議員,True
2022-03-27,2022-03-20,天草市議会議員選挙,熊本県,https://seijiyama.jp/area/card/3624/7iwX5h/M?S=lcqdt0lcmbk0k,26,32,任期満了,"65,586",69.85%,71.4%,2046,やなぎだ 光芳,40,男,公明,新,無職,True
2022-03-27,2022-03-20,天草市議会議員選挙,熊本県,https://seijiyama.jp/area/card/3624/7iwX5h/M?S=lcqdt0lcmbk0k,26,32,任期満了,"65,586",69.85%,71.4%,1927,五嶋 よしひこ,63,男,無所属,現,農業,True
2022-03-27,2022-03-20,天草市議会議員選挙,熊本県,https://seijiyama.jp/area/card/3624/7iwX5h/M?S=lcqdt0lcmbk0k,26,32,任期満了,"65,586",69.85%,71.4%,1914.301,竹本 とおる,52,男,無所属,新,社会福祉法人晃明会理事長,True
2022-03-27,2022-03-20,天草市議会議員選挙,熊本県,https://seijiyama.jp/area/card/3624/7iwX5h/M?S=lcqdt0lcmbk0k,26,32,任期満了,"65,586",69.85%,71.4%,1880,みのだ よう子,71,女,共産,新,無職,True
2022-03-27,2022-03-20,天草市議会議員選挙,熊本県,https://seijiyama.jp/area/card/3624/7iwX5h/M?S=lcqdt0lcmbk0k,26,32,任期満了,"65,586",69.85%,71.4%,1805,小川 けいぞう,62,男,無所属,現,農業,True
2022-03-27,2022-03-20,天草市議会議員選挙,熊本県,https://seijiyama.jp/area/card/3624/7iwX5h/M?S=lcqdt0lcmbk0k,26,32,任期満了,"65,586",69.85%,71.4%,1752,中尾 友二,55,男,無所属,現,有限会社大富社員,True
2022-03-27,2022-03-20,天草市議会議員選挙,熊本県,https://seijiyama.jp/area/card/3624/7iwX5h/M?S=lcqdt0lcmbk0k,26,32,任期満了,"65,586",69.85%,71.4%,1722.824,吉田 おさむ,25,男,無所属,新,屋内外広告業専従者,True
2022-03-27,2022-03-20,天草市議会議員選挙,熊本県,https://seijiyama.jp/area/card/3624/7iwX5h/M?S=lcqdt0lcmbk0k,26,32,任期満了,"65,586",69.85%,71.4%,1716,うらもと 力,61,男,無所属,新,農業,True
2022-03-27,2022-03-20,天草市議会議員選挙,熊本県,https://seijiyama.jp/area/card/3624/7iwX5h/M?S=lcqdt0lcmbk0k,26,32,任期満了,"65,586",69.85%,71.4%,1649,平山 たいじ,72,男,無所属,現,無職,True
2022-03-27,2022-03-20,天草市議会議員選挙,熊本県,https://seijiyama.jp/area/card/3624/7iwX5h/M?S=lcqdt0lcmbk0k,26,32,任期満了,"65,586",69.85%,71.4%,1624,赤城 ふみひろ,45,男,無所属,新,アクアエナジ株式会社代表取締役,True
2022-03-27,2022-03-20,天草市議会議員選挙,熊本県,https://seijiyama.jp/area/card/3624/7iwX5h/M?S=lcqdt0lcmbk0k,26,32,任期満了,"65,586",69.85%,71.4%,1585,下田 昇一郎,56,男,無所属,現,天草美装（有）会社役員,True
2022-03-27,2022-03-20,天草市議会議員選挙,熊本県,https://seijiyama.jp/area/card/3624/7iwX5h/M?S=lcqdt0lcmbk0k,26,32,任期満了,"65,586",69.85%,71.4%,1542,前田 まさゆき,65,男,無所属,現,農業,True
2022-03-27,2022-03-20,天草市議会議員選挙,熊本県,https://seijiyama.jp/area/card/3624/7iwX5h/M?S=lcqdt0lcmbk0k,26,32,任期満了,"65,586",69.85%,71.4%,1509,つるど 継啓,54,男,無所属,現,幼稚園・保育園理事長,True
2022-03-27,2022-03-20,天草市議会議員選挙,熊本県,https://seijiyama.jp/area/card/3624/7iwX5h/M?S=lcqdt0lcmbk0k,26,32,任期満了,"65,586",69.85%,71.4%,1450,若山 けいすけ,63,男,無所属,現,農業,True
2022-03-27,2022-03-20,天草市議会議員選挙,熊本県,https://seijiyama.jp/area/card/3624/7iwX5h/M?S=lcqdt0lcmbk0k,26,32,任期満了,"65,586",69.85%,71.4%,1405,はます 大心,55,男,無所属,現,NPO法人代表理事,True
2022-03-27,2022-03-20,天草市議会議員選挙,熊本県,https://seijiyama.jp/area/card/3624/7iwX5h/M?S=lcqdt0lcmbk0k,26,32,任期満了,"65,586",69.85%,71.4%,1386,脇島 よしずみ,71,男,無所属,現,漁業,True
2022-03-27,2022-03-20,天草市議会議員選挙,熊本県,https://seijiyama.jp/area/card/3624/7iwX5h/M?S=lcqdt0lcmbk0k,26,32,任期満了,"65,586",69.85%,71.4%,1366.771,浜崎 あきおみ,75,男,無所属,現,会社役員,True
2022-03-27,2022-03-20,天草市議会議員選挙,熊本県,https://seijiyama.jp/area/card/3624/7iwX5h/M?S=lcqdt0lcmbk0k,26,32,任期満了,"65,586",69.85%,71.4%,1327.175,船辺 おさむ,64,男,無所属,現,自営業,True
2022-03-27,2022-03-20,天草市議会議員選挙,熊本県,https://seijiyama.jp/area/card/3624/7iwX5h/M?S=lcqdt0lcmbk0k,26,32,任期満了,"65,586",69.85%,71.4%,1305,しばた まこと,46,男,無所属,現,自営業,True
2022-03-27,2022-03-20,天草市議会議員選挙,熊本県,https://seijiyama.jp/area/card/3624/7iwX5h/M?S=lcqdt0lcmbk0k,26,32,任期満了,"65,586",69.85%,71.4%,1262,さばえ 達朗,64,男,無所属,新,農事組合法人楊貴妃の里しんわ,True
2022-03-27,2022-03-20,天草市議会議員選挙,熊本県,https://seijiyama.jp/area/card/3624/7iwX5h/M?S=lcqdt0lcmbk0k,26,32,任期満了,"65,586",69.85%,71.4%,1162,勝木 こうせい,61,男,無所属,現,建築業（自営）,True
2022-03-27,2022-03-20,天草市議会議員選挙,熊本県,https://seijiyama.jp/area/card/3624/7iwX5h/M?S=lcqdt0lcmbk0k,26,32,任期満了,"65,586",69.85%,71.4%,1078,さわい 一富,59,男,無所属,現,天草市議会議員,True
2022-03-27,2022-03-20,天草市議会議員選挙,熊本県,https://seijiyama.jp/area/card/3624/7iwX5h/M?S=lcqdt0lcmbk0k,26,32,任期満了,"65,586",69.85%,71.4%,1027.698,門口 とおる,50,男,無所属,現,合同会社門口企画代表社員,True
2022-03-27,2022-03-20,天草市議会議員選挙,熊本県,https://seijiyama.jp/area/card/3624/7iwX5h/M?S=lcqdt0lcmbk0k,26,32,任期満了,"65,586",69.85%,71.4%,955.227,浜崎 よしあき,59,男,共産,現,漁業,True
2022-03-27,2022-03-20,天草市議会議員選挙,熊本県,https://seijiyama.jp/area/card/3624/7iwX5h/M?S=lcqdt0lcmbk0k,26,32,任期満了,"65,586",69.85%,71.4%,941,みやした 幸一郎,59,男,無所属,現,石材業,False
2022-03-27,2022-03-20,天草市議会議員選挙,熊本県,https://seijiyama.jp/area/card/3624/7iwX5h/M?S=lcqdt0lcmbk0k,26,32,任期満了,"65,586",69.85%,71.4%,938,ますだ 政昭,68,男,無所属,現,合資会社いわしや無限責任社員,False
2022-03-27,2022-03-20,天草市議会議員選挙,熊本県,https://seijiyama.jp/area/card/3624/7iwX5h/M?S=lcqdt0lcmbk0k,26,32,任期満了,"65,586",69.85%,71.4%,914,岡部 のぶひろ,46,男,無所属,新,みろく葬祭有限会社代表取締役,False
2022-03-27,2022-03-20,天草市議会議員選挙,熊本県,https://seijiyama.jp/area/card/3624/7iwX5h/M?S=lcqdt0lcmbk0k,26,32,任期満了,"65,586",69.85%,71.4%,867,松下 けんよし,62,男,無所属,新,漁業,False
2022-03-27,2022-03-20,天草市議会議員選挙,熊本県,https://seijiyama.jp/area/card/3624/7iwX5h/M?S=lcqdt0lcmbk0k,26,32,任期満了,"65,586",69.85%,71.4%,780,原田 ただおか,68,男,無所属,新,農業,False
2022-03-27,2022-03-20,天草市議会議員選挙,熊本県,https://seijiyama.jp/area/card/3624/7iwX5h/M?S=lcqdt0lcmbk0k,26,32,任期満了,"65,586",69.85%,71.4%,311,馬場 てるあき,63,男,無所属,新,農業,False
2022-03-27,2022-03-22,徳之島町議会議員選挙,鹿児島県,https://seijiyama.jp/area/card/3624/D4GZGc/M?S=lcqdt0lclgm0k,16,17,任期満了,"8,408",81.01%,81.26%,676,内 博行,43,男,無所属,新,農業,True
2022-03-27,2022-03-22,徳之島町議会議員選挙,鹿児島県,https://seijiyama.jp/area/card/3624/D4GZGc/M?S=lcqdt0lclgm0k,16,17,任期満了,"8,408",81.01%,81.26%,566,是枝 孝太郎,59,男,無所属,現,農業,True
2022-03-27,2022-03-22,徳之島町議会議員選挙,鹿児島県,https://seijiyama.jp/area/card/3624/D4GZGc/M?S=lcqdt0lclgm0k,16,17,任期満了,"8,408",81.01%,81.26%,514,木原 良治,68,男,無所属,現,会社役員,True
2022-03-27,2022-03-22,徳之島町議会議員選挙,鹿児島県,https://seijiyama.jp/area/card/3624/D4GZGc/M?S=lcqdt0lclgm0k,16,17,任期満了,"8,408",81.01%,81.26%,469,池山 富良,72,男,無所属,現,農業,True
2022-03-27,2022-03-22,徳之島町議会議員選挙,鹿児島県,https://seijiyama.jp/area/card/3624/D4GZGc/M?S=lcqdt0lclgm0k,16,17,任期満了,"8,408",81.01%,81.26%,451,竹山 成浩,58,男,無所属,現,会社員,True
2022-03-27,2022-03-22,徳之島町議会議員選挙,鹿児島県,https://seijiyama.jp/area/card/3624/D4GZGc/M?S=lcqdt0lclgm0k,16,17,任期満了,"8,408",81.01%,81.26%,442,徳田 進,56,男,無所属,現,自営業,True
2022-03-27,2022-03-22,徳之島町議会議員選挙,鹿児島県,https://seijiyama.jp/area/card/3624/D4GZGc/M?S=lcqdt0lclgm0k,16,17,任期満了,"8,408",81.01%,81.26%,427,植木 厚吉,47,男,無所属,現,自営業,True
2022-03-27,2022-03-22,徳之島町議会議員選挙,鹿児島県,https://seijiyama.jp/area/card/3624/D4GZGc/M?S=lcqdt0lclgm0k,16,17,任期満了,"8,408",81.01%,81.26%,423,福岡 兵八郎,69,男,無所属,現,農業,True
2022-03-27,2022-03-22,徳之島町議会議員選挙,鹿児島県,https://seijiyama.jp/area/card/3624/D4GZGc/M?S=lcqdt0lclgm0k,16,17,任期満了,"8,408",81.01%,81.26%,401,勇元 勝雄,74,男,無所属,現,農業,True
2022-03-27,2022-03-22,徳之島町議会議員選挙,鹿児島県,https://seijiyama.jp/area/card/3624/D4GZGc/M?S=lcqdt0lclgm0k,16,17,任期満了,"8,408",81.01%,81.26%,389,行沢 弘栄,61,男,無所属,現,会社員,True
2022-03-27,2022-03-22,徳之島町議会議員選挙,鹿児島県,https://seijiyama.jp/area/card/3624/D4GZGc/M?S=lcqdt0lclgm0k,16,17,任期満了,"8,408",81.01%,81.26%,388,政田 正武,60,男,無所属,新,無職,True
2022-03-27,2022-03-22,徳之島町議会議員選挙,鹿児島県,https://seijiyama.jp/area/card/3624/D4GZGc/M?S=lcqdt0lclgm0k,16,17,任期満了,"8,408",81.01%,81.26%,363,大沢 章宏,62,男,無所属,現,会社員,True
2022-03-27,2022-03-22,徳之島町議会議員選挙,鹿児島県,https://seijiyama.jp/area/card/3624/D4GZGc/M?S=lcqdt0lclgm0k,16,17,任期満了,"8,408",81.01%,81.26%,342,富田 良一,58,男,無所属,現,農業,True
2022-03-27,2022-03-22,徳之島町議会議員選挙,鹿児島県,https://seijiyama.jp/area/card/3624/D4GZGc/M?S=lcqdt0lclgm0k,16,17,任期満了,"8,408",81.01%,81.26%,324,宮之原 剛,64,男,公明,新,自治会長,True
2022-03-27,2022-03-22,徳之島町議会議員選挙,鹿児島県,https://seijiyama.jp/area/card/3624/D4GZGc/M?S=lcqdt0lclgm0k,16,17,任期満了,"8,408",81.01%,81.26%,242,松田 太志,40,男,無所属,現,農業,True
2022-03-27,2022-03-22,徳之島町議会議員選挙,鹿児島県,https://seijiyama.jp/area/card/3624/D4GZGc/M?S=lcqdt0lclgm0k,16,17,任期満了,"8,408",81.01%,81.26%,202,広田 勉,71,男,無所属,現,保護司,True
2022-03-27,2022-03-22,徳之島町議会議員選挙,鹿児島県,https://seijiyama.jp/area/card/3624/D4GZGc/M?S=lcqdt0lclgm0k,16,17,任期満了,"8,408",81.01%,81.26%,149,若藤 美奈子,63,女,無所属,新,自営業,False
2022-03-27,2022-03-20,市川市長選挙,千葉県,https://seijiyama.jp/area/card/3624/8kaeFg/M?S=lcqdt0lclft0k,1,6,任期満了,"400,508",38.75%,30.76%,65567,田中 甲,65,男,無所属,新,会社役員、元衆院議員,True
2022-03-27,2022-03-20,市川市長選挙,千葉県,https://seijiyama.jp/area/card/3624/8kaeFg/M?S=lcqdt0lclft0k,1,6,任期満了,"400,508",38.75%,30.76%,46253,守屋 貴子,54,女,無所属,新,無職、元千葉県議,False
2022-03-27,2022-03-20,市川市長選挙,千葉県,https://seijiyama.jp/area/card/3624/8kaeFg/M?S=lcqdt0lclft0k,1,6,任期満了,"400,508",38.75%,30.76%,15159,村越 祐民,48,男,無所属,現,市川市長,False
2022-03-27,2022-03-20,市川市長選挙,千葉県,https://seijiyama.jp/area/card/3624/8kaeFg/M?S=lcqdt0lclft0k,1,6,任期満了,"400,508",38.75%,30.76%,14395,片岡 恭子,43,女,無所属,新,無職、元市議,False
2022-03-27,2022-03-20,市川市長選挙,千葉県,https://seijiyama.jp/area/card/3624/8kaeFg/M?S=lcqdt0lclft0k,1,6,任期満了,"400,508",38.75%,30.76%,6637,吉野 一郎,68,男,無所属,新,無職、元中学教諭,False
2022-03-27,2022-03-20,市川市長選挙,千葉県,https://seijiyama.jp/area/card/3624/8kaeFg/M?S=lcqdt0lclft0k,1,6,任期満了,"400,508",38.75%,30.76%,4867,市川 まみ,49,女,無所属,新,派遣社員,False
2022-03-27,2022-03-22,七飯町長選挙,北海道,https://seijiyama.jp/area/card/3624/Ein821/M?S=lcqdt0lcler0k,1,4,任期満了,"23,720",59.2%,56.25%,6053,杉原 太,59,男,無所属,新,無職,True
2022-03-27,2022-03-22,七飯町長選挙,北海道,https://seijiyama.jp/area/card/3624/Ein821/M?S=lcqdt0lcler0k,1,4,任期満了,"23,720",59.2%,56.25%,3594,中川 友規,39,男,無所属,新,会社員、元町議,False
2022-03-27,2022-03-22,七飯町長選挙,北海道,https://seijiyama.jp/area/card/3624/Ein821/M?S=lcqdt0lcler0k,1,4,任期満了,"23,720",59.2%,56.25%,3090,佐々木 陵二,48,男,無所属,新,無職,False
2022-03-27,2022-03-22,七飯町長選挙,北海道,https://seijiyama.jp/area/card/3624/Ein821/M?S=lcqdt0lcler0k,1,4,任期満了,"23,720",59.2%,56.25%,1176,日下 道子,40,女,無所属,新,会社代表,False
2022-03-27,2022-03-22,和水町長選挙,熊本県,https://seijiyama.jp/area/card/3624/hebYIb/M?S=lcqdt0lclep0k,1,2,任期満了,"8,223",79.17%,79.84%,3464,石原 佳幸,48,男,無所属,新,無職、元町職員,True
2022-03-27,2022-03-22,和水町長選挙,熊本県,https://seijiyama.jp/area/card/3624/hebYIb/M?S=lcqdt0lclep0k,1,2,任期満了,"8,223",79.17%,79.84%,2967,上原 真二,60,男,無所属,新,無職、元町職員,False
2022-03-27,2022-03-22,壬生町議会議員選挙,栃木県,https://seijiyama.jp/area/card/3624/IHOnDE/M?S=lcqdt0lcldl0k,16,17,任期満了,"32,249",45%,48.77%,1178,落合 誠記,57,男,国民,現,政党役員,True
2022-03-27,2022-03-22,壬生町議会議員選挙,栃木県,https://seijiyama.jp/area/card/3624/IHOnDE/M?S=lcqdt0lcldl0k,16,17,任期満了,"32,249",45%,48.77%,1128,田村 正敏,54,男,無所属,現,興生寺住職,True
2022-03-27,2022-03-22,壬生町議会議員選挙,栃木県,https://seijiyama.jp/area/card/3624/IHOnDE/M?S=lcqdt0lcldl0k,16,17,任期満了,"32,249",45%,48.77%,1080,坂田 昇一,68,男,無所属,現,農業,True
2022-03-27,2022-03-22,壬生町議会議員選挙,栃木県,https://seijiyama.jp/area/card/3624/IHOnDE/M?S=lcqdt0lcldl0k,16,17,任期満了,"32,249",45%,48.77%,1038,遠藤 恭子,41,女,無所属,現,歯科衛生士,True
2022-03-27,2022-03-22,壬生町議会議員選挙,栃木県,https://seijiyama.jp/area/card/3624/IHOnDE/M?S=lcqdt0lcldl0k,16,17,任期満了,"32,249",45%,48.77%,1033,鈴木 理夫,71,男,無所属,現,農業,True
2022-03-27,2022-03-22,壬生町議会議員選挙,栃木県,https://seijiyama.jp/area/card/3624/IHOnDE/M?S=lcqdt0lcldl0k,16,17,任期満了,"32,249",45%,48.77%,1005,中川 和典,47,男,無所属,新,農業,True
2022-03-27,2022-03-22,壬生町議会議員選挙,栃木県,https://seijiyama.jp/area/card/3624/IHOnDE/M?S=lcqdt0lcldl0k,16,17,任期満了,"32,249",45%,48.77%,937,後藤 節子,61,女,公明,現,壬生町議会銀,True
2022-03-27,2022-03-22,壬生町議会議員選挙,栃木県,https://seijiyama.jp/area/card/3624/IHOnDE/M?S=lcqdt0lcldl0k,16,17,任期満了,"32,249",45%,48.77%,878,楡井 将太,37,男,無所属,新,会社役員,True
2022-03-27,2022-03-22,壬生町議会議員選挙,栃木県,https://seijiyama.jp/area/card/3624/IHOnDE/M?S=lcqdt0lcldl0k,16,17,任期満了,"32,249",45%,48.77%,868,玉田 秀夫,68,男,無所属,現,無職,True
2022-03-27,2022-03-22,壬生町議会議員選挙,栃木県,https://seijiyama.jp/area/card/3624/IHOnDE/M?S=lcqdt0lcldl0k,16,17,任期満了,"32,249",45%,48.77%,783,小牧 敦子,57,女,無所属,現,無職,True
2022-03-27,2022-03-22,壬生町議会議員選挙,栃木県,https://seijiyama.jp/area/card/3624/IHOnDE/M?S=lcqdt0lcldl0k,16,17,任期満了,"32,249",45%,48.77%,771,戸崎 泰秀,47,男,無所属,現,農業,True
2022-03-27,2022-03-22,壬生町議会議員選挙,栃木県,https://seijiyama.jp/area/card/3624/IHOnDE/M?S=lcqdt0lcldl0k,16,17,任期満了,"32,249",45%,48.77%,742,小川 律男,49,男,無所属,新,自営業,True
2022-03-27,2022-03-22,壬生町議会議員選挙,栃木県,https://seijiyama.jp/area/card/3624/IHOnDE/M?S=lcqdt0lcldl0k,16,17,任期満了,"32,249",45%,48.77%,733,大山 博,68,男,無所属,新,会社嘱託,True
2022-03-27,2022-03-22,壬生町議会議員選挙,栃木県,https://seijiyama.jp/area/card/3624/IHOnDE/M?S=lcqdt0lcldl0k,16,17,任期満了,"32,249",45%,48.77%,706,赤羽根 信行,69,男,無所属,現,建築業,True
2022-03-27,2022-03-22,壬生町議会議員選挙,栃木県,https://seijiyama.jp/area/card/3624/IHOnDE/M?S=lcqdt0lcldl0k,16,17,任期満了,"32,249",45%,48.77%,556,田部 明男,67,男,共産,現,政党役員,True
2022-03-27,2022-03-22,壬生町議会議員選挙,栃木県,https://seijiyama.jp/area/card/3624/IHOnDE/M?S=lcqdt0lcldl0k,16,17,任期満了,"32,249",45%,48.77%,525,大島 菊夫,74,男,無所属,現,農業,True
2022-03-27,2022-03-22,壬生町議会議員選挙,栃木県,https://seijiyama.jp/area/card/3624/IHOnDE/M?S=lcqdt0lcldl0k,16,17,任期満了,"32,249",45%,48.77%,351,野呂 一洋,65,男,無所属,新,会社員,False
2022-03-27,2022-03-20,鳥取市長選挙,鳥取県,https://seijiyama.jp/area/card/3624/iKg7fe/M?S=lcqdt0lclcq0k,1,2,任期満了,"153,091",30.67%,31.51%,37570,深沢 義彦,69,男,無所属,現,鳥取市長,True
2022-03-27,2022-03-20,鳥取市長選挙,鳥取県,https://seijiyama.jp/area/card/3624/iKg7fe/M?S=lcqdt0lclcq0k,1,2,任期満了,"153,091",30.67%,31.51%,8379,塚田 成幸,58,男,無所属,新,政党役員,False
2022-03-27,2022-03-20,倉吉市長選挙,鳥取県,https://seijiyama.jp/area/card/3624/efYZ2e/M?S=lcqdt0lclcl0k,1,2,任期満了,"37,957",43.49%,37.91%,14622,広田 一恭,63,男,無所属（自民、立憲、公明推薦）,新,無職、元鳥取県職員,True
2022-03-27,2022-03-20,倉吉市長選挙,鳥取県,https://seijiyama.jp/area/card/3624/efYZ2e/M?S=lcqdt0lclcl0k,1,2,任期満了,"37,957",43.49%,37.91%,1573,村田 実,84,男,無所属,新,無職、元鳥取県議,False
2022-03-27,2022-03-22,函南町長選挙,静岡県,https://seijiyama.jp/area/card/3624/7K7r3H/M?S=lcqdt0lclck0k,1,3,任期満了,"31,397",36.89%,46.71%,6911,仁科 喜世志,71,男,無所属,現,函南町長,True
2022-03-27,2022-03-22,函南町長選挙,静岡県,https://seijiyama.jp/area/card/3624/7K7r3H/M?S=lcqdt0lclck0k,1,3,任期満了,"31,397",36.89%,46.71%,4059,土屋 学,55,男,無所属,新,自営業、元町議,False
2022-03-27,2022-03-22,函南町長選挙,静岡県,https://seijiyama.jp/area/card/3624/7K7r3H/M?S=lcqdt0lclck0k,1,3,任期満了,"31,397",36.89%,46.71%,420,塩谷 敬治,66,男,無所属,新,無職,False
2022-03-27,2022-03-20,香美市長選挙,高知県,https://seijiyama.jp/area/card/3624/e4u4J6/M?S=lcqdt0lclbs0k,1,3,任期満了,"21,831",53.82%,,5637,依光 晃一郎,44,男,無所属,新,会社役員、元高知県議,True
2022-03-27,2022-03-20,香美市長選挙,高知県,https://seijiyama.jp/area/card/3624/e4u4J6/M?S=lcqdt0lclbs0k,1,3,任期満了,"21,831",53.82%,,3869,法光院 晶一,71,男,無所属,現,無職、香美市長,False
2022-03-27,2022-03-20,香美市長選挙,高知県,https://seijiyama.jp/area/card/3624/e4u4J6/M?S=lcqdt0lclbs0k,1,3,任期満了,"21,831",53.82%,,2148,大岸 真弓,70,女,無所属,新,無職、元市議,False
2022-03-27,2022-03-20,上田市長選挙,長野県,https://seijiyama.jp/area/card/3624/2jQBDB/M?S=lcqdt0lclbq0k,1,2,任期満了,"127,348",52.75%,58.14%,36115,土屋 陽一,65,男,無所属,現,上田市長,True
