"投票日","選挙名","市区町村","都道府県","議会議員","首長","補欠選挙","再選挙","候補者数","年齢中央値","年齢最小値","年齢平均値","男性数","女性数","新人割合","65歳以上割合","自民公明割合","共産社民割合","無所属割合","データ上候補者数"
"2012/11/25","羽島市長選挙","羽島市","岐阜県",0,1,0,0,2,61,61,61,1,0,1,0,0,0,1,2
"2012/11/25","西桂町議会議員選挙","西桂町","山梨県",1,0,0,0,12,61.5,47,59.8,9,1,0.7,0.2,0,0,1,12
"2012/11/25","西桂町長選挙","西桂町","山梨県",0,1,0,0,1,62,62,62,1,0,1,0,0,0,1,1
"2012/11/25","金武町議会議員選挙","金武町","沖縄県",1,0,0,0,21,58.5,36,57.125,16,0,0.4375,0.125,0,0,1,21
"2012/11/25","関ケ原町議会議員補欠選挙","関ケ原町","岐阜県",1,0,1,0,1,52,52,52,1,0,1,0,0,0,1,1
"2012/11/25","関ケ原町長選挙","関ケ原町","岐阜県",0,1,0,0,1,60,60,60,1,0,1,0,0,0,1,1
"2012/11/25","鹿児島市長選挙","鹿児島市","鹿児島県",0,1,0,0,3,63,63,63,1,0,0,0,1,1,0,3
"2012/11/4","上島町議会議員選挙","上島町","愛媛県",1,0,0,0,16,67,40,65.0714285714286,13,1,0.142857142857143,0.571428571428571,0.0714285714285714,0.0714285714285714,0.857142857142857,16
"2012/11/4","上島町長選挙","上島町","愛媛県",0,1,0,0,3,55,55,55,1,0,0,0,0,0,1,3
"2012/11/4","姫島村長選挙","姫島村","大分県",0,1,0,0,1,69,69,69,1,0,0,1,0,0,1,1
"2012/11/4","岐南町長選挙","岐南町","岐阜県",0,1,0,0,2,66,66,66,1,0,0,1,0,0,1,2
"2012/11/4","弟子屈町議会議員選挙","弟子屈町","北海道",1,0,0,0,15,63,46,64.25,11,1,0.25,0.416666666666667,0,0.0833333333333333,0.916666666666667,15
"2012/11/4","弟子屈町長選挙","弟子屈町","北海道",0,1,0,0,1,63,63,63,1,0,0,0,0,0,1,1
"2012/11/4","板倉町議会議員補欠選挙","板倉町","群馬県",1,0,1,0,2,58,58,58,1,0,1,0,0,0,1,2
"2012/11/4","板倉町長選挙","板倉町","群馬県",0,1,0,0,1,64,64,64,1,0,0,0,0,0,1,1
"2012/11/4","知夫村長選挙","知夫村","島根県",0,1,0,0,1,57,57,57,1,0,1,0,0,0,1,1
"2012/12/16","北中城村長選挙","北中城村","沖縄県",0,1,0,0,2,56,56,56,1,0,0,0,0,0,1,2
"2012/12/16","古河市長選挙","古河市","茨城県",0,1,0,0,2,60,60,60,1,0,1,0,0,0,1,2
"2012/12/16","大阪市議会議員補欠選挙（港区）","大阪市","大阪府",1,0,1,0,3,30,30,30,1,0,1,0,0,0,0,3
"2012/12/16","宇治市議会議員補欠選挙","宇治市","京都府",1,0,1,0,3,60,60,60,1,0,1,0,0,0,0,3
"2012/12/16","宇治市長選挙","宇治市","京都府",0,1,0,0,4,65,65,65,1,0,1,1,0,0,0,4
"2012/12/16","宜野座村議会議員補欠選挙","宜野座村","沖縄県",1,0,1,0,3,69,69,69,1,0,1,1,0,0,1,3
"2012/12/16","宜野座村長選挙","宜野座村","沖縄県",0,1,0,0,3,40,40,40,1,0,1,0,0,0,1,3
"2012/12/16","御宿町長選挙","御宿町","千葉県",0,1,0,0,2,64,64,64,1,0,0,0,0,0,1,2
"2012/12/16","横浜市議会議員補欠選挙（西区選挙区）","横浜市","神奈川県",1,0,1,0,3,42,42,42,1,0,1,0,0,0,1,3
"2012/12/16","舟橋村長選挙","舟橋村","富山県",0,1,0,0,1,69,69,69,1,0,0,1,0,0,1,1
"2012/12/2","上北山村長選挙","上北山村","奈良県",0,1,0,0,2,80,80,80,1,0,0,1,0,0,1,2
"2012/12/2","上富良野町議会議員補欠選挙","上富良野町","北海道",1,0,1,0,3,66,66,66,1,0,1,1,0,0,1,3
"2012/12/2","上富良野町長選挙","上富良野町","北海道",0,1,0,0,2,64,64,64,1,0,0,0,0,0,1,2
"2012/12/2","天川村議会議員選挙","天川村","奈良県",1,0,0,0,10,60.5,55,60.375,8,0,0.5,0.125,0,0,1,10
"2012/12/2","山中湖村長選挙","山中湖村","山梨県",0,1,0,0,2,62,62,62,1,0,1,0,0,0,1,2
"2012/12/2","桑名市議会議員補欠選挙","桑名市","三重県",1,0,1,0,4,56,56,56,0,1,1,0,0,0,1,4
"2012/12/2","桑名市長選挙","桑名市","三重県",0,1,0,0,2,36,36,36,1,0,1,0,0,0,1,2
"2012/12/2","横浜町長選挙","横浜町","青森県",0,1,0,0,1,61,61,61,1,0,0,0,0,0,1,1
"2012/12/2","知立市議会議員補欠選挙","知立市","愛知県",1,0,1,0,3,50,50,50,1,0,1,0,0,0,1,3
"2012/12/2","知立市長選挙","知立市","愛知県",0,1,0,0,2,52,52,52,1,0,0,0,0,0,1,2
"2012/12/2","魚沼市議会議員補欠選挙","魚沼市","新潟県",1,0,1,0,6,61,55,59.6666666666667,3,0,0.666666666666667,0,0,0,1,6
"2012/12/2","魚沼市長選挙","魚沼市","新潟県",0,1,0,0,3,56,56,56,0,1,0,0,0,0,1,3
"2012/12/23","南幌町長選挙","南幌町","北海道",0,1,0,0,1,62,62,62,1,0,0,0,0,0,1,1
"2012/12/23","大間町長選挙","大間町","青森県",0,1,0,0,1,62,62,62,1,0,0,0,0,0,1,1
"2012/12/23","寒河江市長選挙","寒河江市","山形県",0,1,0,0,1,62,62,62,1,0,0,0,0,0,1,1
"2012/12/23","小布施町長選挙","小布施町","長野県",0,1,0,0,1,64,64,64,1,0,0,0,0,0,1,1
"2012/12/23","岡垣町長選挙","岡垣町","福岡県",0,1,0,0,2,65,65,65,1,0,0,1,0,0,1,2
"2012/12/23","芦北町長選挙","芦北町","熊本県",0,1,0,0,1,65,65,65,1,0,0,1,0,0,1,1
"2012/12/9","島原市長選挙","島原市","長崎県",0,1,0,0,2,56,56,56,1,0,1,0,0,0,1,2
"2012/2/12","つくばみらい市議会議員選挙","つくばみらい市","茨城県",1,0,0,0,24,63,37,59.7777777777778,13,5,0.222222222222222,0.222222222222222,0.111111111111111,0.111111111111111,0.777777777777778,24
"2012/2/12","三宅村議会議員選挙","三宅村","東京都",1,0,0,0,9,63.5,48,62.25,8,0,0.375,0.5,0.125,0.125,0.75,9
"2012/2/12","三宅村長選挙","三宅村","東京都",0,1,0,0,3,72,72,72,1,0,1,1,0,0,1,3
"2012/2/12","八幡市長選挙","八幡市","京都府",0,1,0,0,2,60,60,60,1,0,1,0,0,0,1,2
"2012/2/12","基山町長選挙","基山町","佐賀県",0,1,0,0,1,69,69,69,1,0,0,1,0,0,1,1
"2012/2/12","宜野湾市長選挙","宜野湾市","沖縄県",0,1,0,0,2,47,47,47,1,0,1,0,1,0,0,2
"2012/2/12","宮代町議会議員選挙","宮代町","埼玉県",1,0,0,0,20,61.5,35,59.7142857142857,12,2,0.285714285714286,0.285714285714286,0.142857142857143,0.142857142857143,0.642857142857143,20
"2012/2/12","川上村長選挙","川上村","長野県",0,1,0,0,1,73,73,73,1,0,0,1,0,0,1,1
"2012/2/12","川本町長選挙","川本町","島根県",0,1,0,0,1,56,56,56,1,0,1,0,0,0,1,1
"2012/2/12","弥富市議会議員選挙","弥富市","愛知県",1,0,0,0,20,60,32,58.4444444444444,15,3,0.444444444444444,0.277777777777778,0.111111111111111,0.111111111111111,0.722222222222222,20
"2012/2/12","本巣市長選挙","本巣市","岐阜県",0,1,0,0,1,64,64,64,1,0,0,0,0,0,1,1
"2012/2/12","森町長選挙","森町","静岡県",0,1,0,0,1,66,66,66,1,0,0,1,0,0,1,1
"2012/2/12","江北町長選挙","江北町","佐賀県",0,1,0,0,1,63,63,63,1,0,0,0,0,0,1,1
"2012/2/12","皆野町議会議員選挙","皆野町","埼玉県",1,0,0,0,12,61.5,53,60.75,10,2,0.333333333333333,0.0833333333333333,0,0.0833333333333333,0.833333333333333,12
"2012/2/12","舟形町長選挙","舟形町","山形県",0,1,0,0,1,66,66,66,1,0,0,1,0,0,1,1
"2012/2/12","藍住町議会議員選挙","藍住町","徳島県",1,0,0,0,17,64.5,59,65.9375,15,1,0.125,0.5,0.0625,0.0625,0.875,17
"2012/2/12","藤沢市長選挙","藤沢市","神奈川県",0,1,0,0,3,62,62,62,1,0,1,0,0,0,1,3
"2012/2/19","五戸町議会議員選挙","五戸町","青森県",1,0,0,0,21,62,43,60.2777777777778,18,0,0.0555555555555556,0.166666666666667,0,0,1,21
"2012/2/19","前橋市議会議員補欠選挙（富士見選挙区を除く）","前橋市","群馬県",1,0,1,0,2,59,59,59,1,0,0,0,0,0,1,2
"2012/2/19","前橋市長選挙","前橋市","群馬県",0,1,0,0,4,52,52,52,1,0,1,0,0,0,1,4
"2012/2/19","大江町長選挙","大江町","山形県",0,1,0,0,1,66,66,66,1,0,0,1,0,0,1,1
"2012/2/19","新座市議会議員選挙","新座市","埼玉県",1,0,0,0,32,51,26,49,19,7,0.384615384615385,0.0384615384615385,0.269230769230769,0.230769230769231,0.423076923076923,32
"2012/2/19","板柳町議会議員選挙","板柳町","青森県",1,0,0,0,14,63.5,36,61.0833333333333,11,1,0.166666666666667,0.416666666666667,0,0,1,14
"2012/2/19","猪苗代町議会議員選挙","猪苗代町","福島県",1,0,0,0,19,63,58,63.1875,14,2,0.25,0.375,0,0.0625,0.9375,19
"2012/2/19","芝山町議会議員選挙","芝山町","千葉県",1,0,0,0,15,60.5,39,57.3571428571429,14,0,0.357142857142857,0.142857142857143,0,0,1,15
"2012/2/19","草津市長選挙","草津市","滋賀県",0,1,0,0,1,63,63,63,1,0,0,0,0,0,1,1
"2012/2/19","金ケ崎町議会議員選挙","金ケ崎町","岩手県",1,0,0,0,17,63.5,37,62.125,15,1,0.375,0.375,0.0625,0.0625,0.875,17
"2012/2/19","飛騨市議会議員選挙","飛騨市","岐阜県",1,0,0,0,20,63,41,60.7058823529412,14,3,0.294117647058824,0.294117647058824,0,0.0588235294117647,0.941176470588235,20
"2012/2/19","飛騨市長選挙","飛騨市","岐阜県",0,1,0,0,2,62,62,62,1,0,0,0,0,0,1,2
"2012/2/26","四街道市議会議員選挙","四街道市","千葉県",1,0,0,0,27,61,28,58.2727272727273,17,5,0.136363636363636,0.318181818181818,0.136363636363636,0,0.681818181818182,27
"2012/2/26","対馬市議会議員補欠選挙","対馬市","長崎県",1,0,1,0,3,74,74,74,1,0,1,1,0,0,1,3
"2012/2/26","対馬市長選挙","対馬市","長崎県",0,1,0,0,3,54,54,54,1,0,0,0,0,0,1,3
"2012/2/26","東串良町議会議員補欠選挙","東串良町","鹿児島県",1,0,1,0,3,61,61,61,1,0,1,0,0,0,1,3
"2012/2/26","東串良町長選挙","東串良町","鹿児島県",0,1,0,0,2,73,73,73,1,0,0,1,0,0,1,2
"2012/2/26","松川村長選挙","松川村","長野県",0,1,0,0,1,69,69,69,1,0,0,1,0,0,1,1
"2012/2/26","蔵王町議会議員選挙","蔵王町","宮城県",1,0,0,0,17,59,42,57.4,15,0,0.333333333333333,0.0666666666666667,0.0666666666666667,0.0666666666666667,0.866666666666667,17
"2012/2/26","那珂市議会議員選挙","那珂市","茨城県",1,0,0,0,23,63,38,61.2727272727273,20,2,0.227272727272727,0.409090909090909,0.0454545454545455,0.0454545454545455,0.909090909090909,23
"2012/2/5","上尾市長選挙","上尾市","埼玉県",0,1,0,0,4,67,67,67,1,0,0,1,0,0,1,4
"2012/2/5","京都市長選挙","京都市","京都府",0,1,0,0,2,61,61,61,1,0,0,0,1,0,0,2
"2012/2/5","北竜町長選挙","北竜町","北海道",0,1,0,0,2,60,60,60,1,0,1,0,0,0,1,2
"2012/2/5","守谷市議会議員選挙","守谷市","茨城県",1,0,0,0,34,56,31,51.3,13,7,0.4,0.15,0.15,0.1,0.6,34
"2012/2/5","東員町議会議員選挙","東員町","三重県",1,0,0,0,23,62,32,59.8571428571429,11,3,0.357142857142857,0.285714285714286,0.0714285714285714,0.142857142857143,0.785714285714286,23
"2012/2/5","東神楽町長選挙","東神楽町","北海道",0,1,0,0,2,45,45,45,1,0,1,0,0,0,1,2
"2012/2/5","河内町議会議員選挙","河内町","茨城県",1,0,0,0,13,59,50,58,11,1,0.25,0.0833333333333333,0.0833333333333333,0,0.916666666666667,13
"2012/2/5","神栖市議会議員選挙","神栖市","茨城県",1,0,0,0,28,59,25,55.6086956521739,22,1,0.217391304347826,0.217391304347826,0.130434782608696,0.0434782608695652,0.826086956521739,28
"2012/2/5","豊田市議会議員補欠選挙","豊田市","愛知県",1,0,1,0,1,61,61,61,1,0,1,0,0,0,1,1
"2012/2/5","豊田市長選挙","豊田市","愛知県",0,1,0,0,1,57,57,57,1,0,1,0,0,0,1,1
"2012/2/5","高取町長選挙","高取町","奈良県",0,1,0,0,1,68,68,68,1,0,0,1,0,0,1,1
"2012/2/5","鳴沢村長選挙","鳴沢村","山梨県",0,1,0,0,1,64,64,64,1,0,0,0,0,0,1,1
"2012/2/5","鶴田町議会議員選挙","鶴田町","青森県",1,0,0,0,12,62.5,40,62.0833333333333,12,0,0.25,0.333333333333333,0,0.0833333333333333,0.916666666666667,12
"2012/3/11","三戸町議会議員選挙","三戸町","青森県",1,0,0,0,16,62,48,61.7857142857143,13,1,0.0714285714285714,0.285714285714286,0,0.0714285714285714,0.928571428571429,16
"2012/3/11","千代田町議会議員選挙","千代田町","群馬県",1,0,0,0,14,60.5,30,57.1666666666667,12,0,0.25,0.416666666666667,0,0,1,14
"2012/3/11","千代田町長選挙","千代田町","群馬県",0,1,0,0,2,67,67,67,1,0,0,1,0,0,1,2
"2012/3/11","国頭村長選挙","国頭村","沖縄県",0,1,0,0,1,68,68,68,1,0,1,1,0,0,1,1
"2012/3/11","多賀町議会議員選挙","多賀町","滋賀県",1,0,0,0,12,63,41,63.3333333333333,12,0,0.416666666666667,0.416666666666667,0,0.0833333333333333,0.916666666666667,12
"2012/3/11","多賀町長選挙","多賀町","滋賀県",0,1,0,0,2,58,58,58,1,0,0,0,0,0,1,2
"2012/3/11","松本市長選挙","松本市","長野県",0,1,0,0,1,68,68,68,1,0,0,1,0,0,1,1
"2012/3/18","大子町議会議員選挙","大子町","茨城県",1,0,0,0,20,58,44,58.9333333333333,15,0,0.2,0.333333333333333,0.2,0.0666666666666667,0.733333333333333,20
"2012/3/18","平内町議会議員選挙","平内町","青森県",1,0,0,0,15,63,53,63.9285714285714,13,1,0.285714285714286,0.428571428571429,0.0714285714285714,0.0714285714285714,0.857142857142857,15
"2012/3/18","湯河原町議会議員選挙","湯河原町","神奈川県",1,0,0,0,18,61.5,25,55.4285714285714,13,1,0.142857142857143,0.142857142857143,0.142857142857143,0.0714285714285714,0.714285714285714,18
"2012/3/18","笠置町議会議員補欠選挙","笠置町","京都府",1,0,1,0,1,71,71,71,1,0,1,1,0,0,1,1
"2012/3/18","笠置町長選挙","笠置町","京都府",0,1,0,0,2,70,70,70,1,0,0,1,0,0,1,2
"2012/3/18","羽後町議会議員選挙","羽後町","秋田県",1,0,0,0,16,63,46,62.625,16,0,0.125,0.25,0,0.125,0.875,16
"2012/3/25","かほく市長選挙","かほく市","石川県",0,1,0,0,1,62,62,62,1,0,0,0,0,0,1,1
"2012/3/25","下郷町議会議員選挙","下郷町","福島県",1,0,0,0,15,69,52,67.3333333333333,12,0,0.0833333333333333,0.666666666666667,0,0,1,15
"2012/3/25","五城目町議会議員選挙","五城目町","秋田県",1,0,0,0,18,63.5,31,62.3125,15,1,0.3125,0.25,0.0625,0.0625,0.875,18
"2012/3/25","今別町議会議員選挙","今別町","青森県",1,0,0,0,9,63,41,62.5714285714286,7,0,0.142857142857143,0.428571428571429,0,0.142857142857143,0.857142857142857,9
"2012/3/25","会津坂下町議会議員選挙","会津坂下町","福島県",1,0,0,0,17,59.5,32,57.4375,12,4,0.3125,0.0625,0,0.0625,0.9375,17
"2012/3/25","北上市議会議員選挙","北上市","岩手県",1,0,0,0,28,62.5,50,60.6538461538462,20,6,0.115384615384615,0.230769230769231,0.0769230769230769,0.192307692307692,0.692307692307692,28
"2012/3/25","南山城村議会議員選挙","南山城村","京都府",1,0,0,0,12,62.5,55,63.4,10,0,0.5,0.4,0,0.1,0.9,12
"2012/3/25","南陽市議会議員選挙","南陽市","山形県",1,0,0,0,17,60,43,60.5294117647059,15,2,0.235294117647059,0.294117647058824,0.0588235294117647,0.0588235294117647,0.882352941176471,17
"2012/3/25","古殿町議会議員選挙","古殿町","福島県",1,0,0,0,14,59,51,60.9166666666667,12,0,0.166666666666667,0.25,0,0.0833333333333333,0.916666666666667,14
"2012/3/25","只見町議会議員選挙","只見町","福島県",1,0,0,0,14,60,39,58.75,10,2,0.25,0.166666666666667,0,0.0833333333333333,0.916666666666667,14
"2012/3/25","塙町議会議員選挙","塙町","福島県",1,0,0,0,15,59.5,49,60.8571428571429,12,2,0.357142857142857,0.357142857142857,0,0.0714285714285714,0.928571428571429,15
"2012/3/25","大和町議会議員選挙","大和町","宮城県",1,0,0,0,20,61.5,42,59.2777777777778,17,1,0.388888888888889,0.166666666666667,0.0555555555555556,0.0555555555555556,0.888888888888889,20
"2012/3/25","大府市長選挙","大府市","愛知県",0,1,0,0,1,65,65,65,1,0,0,1,0,0,1,1
"2012/3/25","天栄村議会議員選挙","天栄村","福島県",1,0,0,0,10,63,46,60.3,9,1,0.2,0.3,0,0.1,0.9,10
"2012/3/25","宮田村議会議員選挙","宮田村","長野県",1,0,0,0,12,58.5,29,53.25,12,0,0.0833333333333333,0.166666666666667,0,0.0833333333333333,0.916666666666667,12
"2012/3/25","富岡町議会議員選挙","富岡町","福島県",1,0,0,0,16,60.5,43,58.8571428571429,14,0,0.357142857142857,0.214285714285714,0,0,0.928571428571429,16
"2012/3/25","尾張旭市長選挙","尾張旭市","愛知県",0,1,0,0,3,40,40,40,1,0,1,0,0,0,1,3
"2012/3/25","川崎町議会議員選挙","川崎町","宮城県",1,0,0,0,17,61,40,59.1428571428571,13,1,0.142857142857143,0.285714285714286,0.142857142857143,0,0.857142857142857,17
"2012/3/25","平田村議会議員選挙","平田村","福島県",1,0,0,0,13,60,42,58.5,11,1,0.166666666666667,0.0833333333333333,0,0.0833333333333333,0.916666666666667,13
"2012/3/25","徳島市長選挙","徳島市","徳島県",0,1,0,0,2,56,56,56,1,0,0,0,0,0,1,2
"2012/3/25","日向市長選挙","日向市","宮崎県",0,1,0,0,2,69,69,69,1,0,0,1,0,0,1,2
"2012/3/25","柳津町議会議員選挙","柳津町","福島県",1,0,0,0,13,62.5,48,60.7,10,0,0.2,0.3,0,0,1,13
"2012/3/25","横芝光町長選挙","横芝光町","千葉県",0,1,0,0,2,55,55,55,1,0,0,0,0,0,1,2
"2012/3/25","池田町議会議員選挙","池田町","岐阜県",1,0,0,0,12,69,44,64,9,1,0.2,0.6,0,0,1,12
"2012/3/25","玉川村議会議員選挙","玉川村","福島県",1,0,0,0,14,63,55,63.75,12,0,0.416666666666667,0.25,0,0,1,14
"2012/3/25","球磨村長選挙","球磨村","熊本県",0,1,0,0,2,58,58,58,1,0,1,0,0,0,1,2
"2012/3/25","矢吹町議会議員選挙","矢吹町","福島県",1,0,0,0,16,59,48,58.375,16,0,0.25,0.125,0,0.125,0.875,16
"2012/3/25","矢祭町議会議員選挙","矢祭町","福島県",1,0,0,0,12,60,48,58.4,9,1,0.6,0.2,0,0.1,0.9,12
"2012/3/25","知内町議会議員選挙","知内町","北海道",1,0,0,0,13,63.5,53,64.7,9,1,0.1,0.4,0.1,0,0.9,13
"2012/3/25","笠松町議会議員選挙","笠松町","岐阜県",1,0,0,0,11,64,41,58.9,8,2,0,0.5,0,0.1,0.9,11
"2012/3/25","藤里町議会議員選挙","藤里町","秋田県",1,0,0,0,12,61,52,61.2,10,0,0.2,0.3,0,0,1,12
"2012/3/25","豊前市議会議員選挙","豊前市","福岡県",1,0,0,0,19,56,42,56.9333333333333,15,0,0.266666666666667,0.133333333333333,0.0666666666666667,0.133333333333333,0.8,19
"2012/3/25","阿見町議会議員選挙","阿見町","茨城県",1,0,0,0,25,61,40,59.7222222222222,15,3,0.277777777777778,0.222222222222222,0.166666666666667,0.0555555555555556,0.722222222222222,25
"2012/3/25","飛島村議会議員補欠選挙","飛島村","愛知県",1,0,1,0,2,57,57,57,1,0,1,0,0,0,1,2
"2012/3/25","飛島村長選挙","飛島村","愛知県",0,1,0,0,3,64,64,64,1,0,0,0,0,0,1,3
"2012/3/25","鰺ヶ沢町議会議員選挙","鰺ヶ沢町","青森県",1,0,0,0,13,62.5,36,61.0833333333333,11,1,0.25,0.416666666666667,0,0,1,13
"2012/3/26","小坂町議会議員選挙","小坂町","秋田県",1,0,0,0,15,63.5,45,62.5833333333333,11,1,0.25,0.416666666666667,0.0833333333333333,0.0833333333333333,0.833333333333333,15
"2012/3/4","三沢市議会議員選挙","三沢市","青森県",1,0,0,0,22,60.5,30,57.6111111111111,16,2,0.0555555555555556,0.222222222222222,0.333333333333333,0.0555555555555556,0.611111111111111,22
"2012/3/4","相良村長選挙","相良村","熊本県",0,1,0,0,3,53,53,53,1,0,0,0,0,0,1,3
"2012/4/1","平泉町議会議員選挙","平泉町","岩手県",1,0,0,0,13,62,58,63.4166666666667,10,2,0.0833333333333333,0.333333333333333,0,0.0833333333333333,0.916666666666667,13
"2012/4/1","広陵町議会議員選挙","広陵町","奈良県",1,0,0,0,18,60,47,60.3571428571429,11,3,0.428571428571429,0.214285714285714,0.142857142857143,0.142857142857143,0.642857142857143,18
"2012/4/1","郡上市議会議員選挙","郡上市","岐阜県",1,0,0,0,19,61.5,32,60.7777777777778,17,1,0,0.277777777777778,0,0.0555555555555556,0.944444444444444,19
"2012/4/1","郡上市長選挙","郡上市","岐阜県",0,1,0,0,2,68,68,68,1,0,0,1,0,0,1,2
"2012/4/15","三島町議会議員選挙","三島町","福島県",1,0,0,0,9,63.5,47,61.625,8,0,0.5,0.5,0,0,1,9
"2012/4/15","三次市議会議員選挙","三次市","広島県",1,0,0,0,28,59.5,28,57.6153846153846,23,3,0.269230769230769,0.230769230769231,0.0769230769230769,0.0384615384615385,0.846153846153846,28
"2012/4/15","上川町議会議員選挙","上川町","北海道",1,0,0,0,12,NA,NA,NA,NA,NA,NA,NA,0,0.0909090909090909,0.909090909090909,12
"2012/4/15","上川町長選挙","上川町","北海道",0,1,0,0,1,63,63,63,1,0,0,0,0,0,1,1
"2012/4/15","上板町長選挙","上板町","徳島県",0,1,0,0,2,63,63,63,1,0,0,0,0,0,1,2
"2012/4/15","下呂市議会議員選挙","下呂市","岐阜県",1,0,0,0,23,61,46,60.9375,15,1,0.1875,0.1875,0.0625,0.125,0.8125,23
"2012/4/15","下呂市長選挙","下呂市","岐阜県",0,1,0,0,2,63,63,63,1,0,0,0,0,0,1,2
"2012/4/15","下松市長選挙","下松市","山口県",0,1,0,0,1,82,82,82,1,0,0,1,0,0,1,1
"2012/4/15","九戸村長選挙","九戸村","岩手県",0,1,0,0,2,65,65,65,1,0,1,1,0,0,1,2
"2012/4/15","伊豆市長選挙","伊豆市","静岡県",0,1,0,0,2,53,53,53,1,0,0,0,0,0,1,2
"2012/4/15","南木曽町議会議員選挙","南木曽町","長野県",1,0,0,0,9,61,43,59.3333333333333,9,0,0.444444444444444,0.222222222222222,0,0.222222222222222,0.777777777777778,9
"2012/4/15","南木曽町長選挙","南木曽町","長野県",0,1,0,0,1,64,64,64,1,0,0,0,0,0,1,1
"2012/4/15","坂戸市議会議員選挙","坂戸市","埼玉県",1,0,0,0,27,58,38,56.4545454545455,20,2,0.227272727272727,0.181818181818182,0.181818181818182,0.227272727272727,0.590909090909091,27
"2012/4/15","坂戸市長選挙","坂戸市","埼玉県",0,1,0,0,2,61,61,61,1,0,1,0,0,0,1,2
"2012/4/15","壱岐市長選挙","壱岐市","長崎県",0,1,0,0,2,62,62,62,1,0,0,0,0,0,1,2
"2012/4/15","大東市議会議員選挙","大東市","大阪府",1,0,0,0,19,54,36,54.2941176470588,15,2,NA,0.294117647058824,0.294117647058824,0.176470588235294,0.235294117647059,19
"2012/4/15","大東市長選挙","大東市","大阪府",0,1,0,0,4,49,49,49,1,0,1,0,0,0,1,4
