市区町村,種別,日付,候補者数,年齢中央値,年齢最小値,男性,女性,新人割合,65歳以上割合,自民+公明割合,共産+社民割合,無所属割合
野田市,首長,2020/6/28,1,63.0,63.0,1,0,0.0,0.0,0.0,0.0,1.0
野田村,議員,2015/7/26,12,66.0,36.0,11,1,0.25,0.5833333333333334,0.0,0.08333333333333333,0.9166666666666666
野田村,議員,2019/7/28,12,67.5,37.0,10,2,0.4166666666666667,0.6666666666666666,0.0,0.08333333333333333,0.9166666666666666
野田村,首長,2013/2/17,1,57.0,57.0,1,0,0.0,0.0,0.0,0.0,1.0
野田村,首長,2017/2/12,1,61.0,61.0,1,0,0.0,0.0,0.0,0.0,1.0
野田村,首長,2021/2/14,1,65.0,65.0,1,0,0.0,1.0,0.0,0.0,1.0
野辺地町,議員,2015/4/26,12,65.5,52.0,0,0,0.16666666666666666,0.5,0.08333333333333333,0.0,0.8333333333333334
野辺地町,議員,2019/4/21,12,69.5,50.0,0,0,0.08333333333333333,0.8333333333333334,0.08333333333333333,0.0,0.9166666666666666
野辺地町,首長,2015/10/4,1,66.0,66.0,1,0,0.0,1.0,0.0,0.0,1.0
野辺地町,首長,2019/10/6,1,56.0,56.0,1,0,1.0,0.0,0.0,0.0,1.0
野迫川村,議員,2015/4/26,7,65.0,45.0,7,0,0.14285714285714285,0.5714285714285714,0.0,0.0,1.0
野迫川村,議員,2019/4/21,7,65.0,49.0,0,0,0.2857142857142857,0.5714285714285714,0.0,0.0,1.0
野迫川村,首長,2014/6/1,1,57.0,57.0,1,0,0.0,0.0,0.0,0.0,1.0
野迫川村,首長,2018/6/3,1,61.0,61.0,1,0,0.0,0.0,0.0,0.0,1.0
金ケ崎町,議員,2012/2/19,16,63.5,37.0,15,1,0.375,0.375,0.0625,0.0625,0.875
金ケ崎町,議員,2016/2/21,16,66.5,58.0,14,2,0.25,0.625,0.0625,0.0625,0.875
金ケ崎町,議員,2020/2/16,16,69.0,39.0,13,3,0.25,0.6875,0.0625,0.0625,0.8125
金ケ崎町,首長,2014/3/2,1,67.0,67.0,1,0,0.0,1.0,0.0,0.0,1.0
金ケ崎町,首長,2018/3/4,1,71.0,71.0,1,0,0.0,1.0,0.0,0.0,1.0
金山町,議員,2015/11/29,10,66.5,49.0,9,1,0.3,0.6,0.0,0.1,0.9
金山町,議員,2015/4/26,10,61.0,48.0,10,0,0.3,0.4,0.0,0.0,1.0
金山町,議員,2019/11/24,8,58.5,30.0,7,1,0.375,0.375,0.0,0.0,1.0
金山町,議員,2019/4/21,10,65.0,46.0,9,1,0.2,0.5,0.0,0.0,1.0
金山町,首長,2012/4/15,1,58.0,58.0,1,0,0.0,0.0,0.0,0.0,1.0
金山町,首長,2014/10/5,1,68.0,68.0,1,0,1.0,1.0,0.0,0.0,1.0
金山町,首長,2016/4/17,1,62.0,62.0,1,0,0.0,0.0,0.0,0.0,1.0
金山町,首長,2018/9/30,1,69.0,69.0,1,0,1.0,1.0,0.0,0.0,1.0
金山町,首長,2020/4/19,1,63.0,63.0,1,0,1.0,0.0,0.0,0.0,1.0
金武町,議員,2012/11/25,16,58.5,36.0,16,0,0.4375,0.125,0.0,0.0,1.0
金武町,議員,2016/11/27,16,60.5,40.0,15,1,0.3125,0.375,0.0,0.0,1.0
金武町,議員,2020/11/29,16,61.0,42.0,15,1,0.1875,0.3125,0.0,0.0,1.0
金武町,首長,2014/4/6,1,59.0,59.0,1,0,1.0,0.0,0.0,0.0,1.0
金武町,首長,2018/4/8,1,63.0,63.0,1,0,0.0,0.0,0.0,0.0,1.0
金沢市,議員,2015/4/26,38,58.5,32.0,0,0,0.13157894736842105,0.18421052631578946,0.39473684210526316,0.07894736842105263,0.5
金沢市,議員,2019/4/21,38,56.5,36.0,0,0,0.13157894736842105,0.2894736842105263,0.5526315789473685,0.07894736842105263,0.3157894736842105
金沢市,首長,2014/10/5,1,52.0,52.0,1,0,0.0,0.0,0.0,0.0,1.0
金沢市,首長,2014/11/30,1,52.0,52.0,1,0,0.0,0.0,0.0,0.0,1.0
金沢市,首長,2018/11/11,1,56.0,56.0,1,0,0.0,0.0,1.0,0.0,0.0
釜石市,議員,2015/9/6,20,64.5,38.0,18,2,0.25,0.5,0.1,0.15,0.75
釜石市,議員,2019/9/8,18,69.0,30.0,16,2,0.2777777777777778,0.6666666666666666,0.1111111111111111,0.05555555555555555,0.8333333333333334
釜石市,首長,2015/11/1,1,62.0,62.0,1,0,0.0,0.0,0.0,0.0,1.0
釜石市,首長,2019/11/10,1,66.0,66.0,1,0,0.0,1.0,0.0,0.0,1.0
釧路市,議員,2015/4/26,28,54.5,30.0,25,3,0.17857142857142858,0.14285714285714285,0.39285714285714285,0.14285714285714285,0.2857142857142857
釧路市,議員,2019/4/21,28,55.0,34.0,24,4,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.14285714285714285,0.25
釧路市,首長,2012/10/21,1,53.0,53.0,1,0,0.0,0.0,0.0,0.0,1.0
釧路市,首長,2016/10/23,1,57.0,57.0,1,0,0.0,0.0,0.0,0.0,1.0
釧路市,首長,2020/10/18,1,,,1,0,0.0,0.0,0.0,0.0,1.0
釧路町,議員,2015/10/18,16,60.5,32.0,14,2,0.1875,0.1875,0.125,0.1875,0.625
釧路町,議員,2019/10/20,16,64.0,37.0,12,4,0.1875,0.5,0.3125,0.1875,0.375
釧路町,首長,2014/10/26,1,64.0,64.0,1,0,0.0,0.0,0.0,0.0,1.0
釧路町,首長,2018/10/28,1,60.0,60.0,1,0,1.0,0.0,0.0,0.0,1.0
鈴鹿市,議員,2015/4/26,32,59.5,41.0,29,3,0.25,0.1875,0.15625,0.09375,0.6875
鈴鹿市,議員,2019/4/21,32,58.5,27.0,30,2,0.25,0.25,0.3125,0.0625,0.5625
鈴鹿市,首長,2015/4/26,1,44.0,44.0,0,1,0.0,0.0,0.0,0.0,1.0
鈴鹿市,首長,2019/4/21,1,48.0,48.0,0,1,0.0,0.0,0.0,0.0,1.0
鉾田市,議員,2015/6/28,20,64.0,35.0,19,1,0.3,0.35,0.1,0.05,0.85
鉾田市,議員,2019/6/23,18,63.0,39.0,17,1,0.16666666666666666,0.4444444444444444,0.1111111111111111,0.05555555555555555,0.8333333333333334
鉾田市,首長,2013/10/27,1,60.0,60.0,1,0,0.0,0.0,0.0,0.0,1.0
鉾田市,首長,2017/10/22,1,61.0,61.0,1,0,1.0,0.0,0.0,0.0,1.0
鉾田市,首長,2021/10/31,1,65.0,65.0,1,0,0.0,1.0,0.0,0.0,1.0
銚子市,議員,2015/4/26,19,63.0,30.0,16,3,0.3157894736842105,0.3684210526315789,0.10526315789473684,0.15789473684210525,0.7368421052631579
銚子市,議員,2019/4/21,18,61.0,26.0,14,4,0.2777777777777778,0.3888888888888889,0.1111111111111111,0.1111111111111111,0.7777777777777778
銚子市,首長,2013/4/21,1,51.0,51.0,1,0,1.0,0.0,0.0,0.0,1.0
銚子市,首長,2017/4/23,1,55.0,55.0,1,0,0.0,0.0,0.0,0.0,1.0
鋸南町,議員,2015/4/26,12,63.5,54.0,11,1,0.25,0.4166666666666667,0.0,0.08333333333333333,0.9166666666666666
鋸南町,議員,2019/4/21,12,67.0,38.0,0,0,0.3333333333333333,0.6666666666666666,0.0,0.08333333333333333,0.9166666666666666
鋸南町,首長,2015/4/26,1,68.0,68.0,1,0,0.0,1.0,0.0,0.0,1.0
鋸南町,首長,2019/4/21,1,72.0,72.0,1,0,0.0,1.0,0.0,0.0,1.0
錦江町,議員,2013/4/14,12,61.0,37.0,10,2,0.16666666666666666,0.08333333333333333,0.0,0.0,1.0
錦江町,議員,2017/4/16,12,65.0,58.0,11,1,0.08333333333333333,0.5833333333333334,0.0,0.0,1.0
錦江町,議員,2021/4/18,12,67.5,33.0,10,2,0.16666666666666666,0.75,0.0,0.0,1.0
錦江町,首長,2013/12/1,1,66.0,66.0,1,0,0.0,1.0,0.0,0.0,1.0
錦江町,首長,2017/11/26,1,60.0,60.0,1,0,1.0,0.0,0.0,0.0,1.0
錦江町,首長,2021/11/28,1,56.0,56.0,1,0,1.0,0.0,0.0,0.0,1.0
錦町,議員,2015/7/26,12,63.0,46.0,11,1,0.25,0.25,0.0,0.0,1.0
錦町,議員,2019/4/21,12,66.0,53.0,11,1,0.3333333333333333,0.5833333333333334,0.0,0.0,1.0
錦町,首長,2015/4/26,1,67.0,67.0,1,0,0.0,1.0,0.0,0.0,1.0
錦町,首長,2019/4/21,1,71.0,71.0,1,0,0.0,1.0,0.0,0.0,1.0
鎌ケ谷市,議員,2015/4/26,24,58.5,35.0,0,0,0.20833333333333334,0.25,0.25,0.125,0.5416666666666666
鎌ケ谷市,議員,2019/4/21,24,56.5,26.0,0,0,0.375,0.16666666666666666,0.25,0.08333333333333333,0.5416666666666666
鎌ケ谷市,首長,2014/7/6,1,53.0,53.0,1,0,0.0,0.0,0.0,0.0,1.0
鎌ケ谷市,首長,2018/7/8,1,57.0,57.0,1,0,0.0,0.0,0.0,0.0,1.0
鎌倉市,議員,2013/4/21,26,53.0,25.0,18,8,0.2692307692307692,0.11538461538461539,0.23076923076923078,0.07692307692307693,0.4230769230769231
鎌倉市,議員,2017/4/23,26,55.5,33.0,16,10,0.23076923076923078,0.15384615384615385,0.23076923076923078,0.11538461538461539,0.5384615384615384
鎌倉市,首長,2013/10/27,1,40.0,40.0,1,0,0.0,0.0,0.0,0.0,1.0
鎌倉市,首長,2017/10/22,1,44.0,44.0,1,0,0.0,0.0,0.0,0.0,1.0
鎌倉市,首長,2021/10/17,1,48.0,48.0,1,0,0.0,0.0,0.0,0.0,1.0
鏡石町,議員,2015/8/30,12,63.5,37.0,12,0,0.16666666666666666,0.4166666666666667,0.0,0.0,0.8333333333333334
鏡石町,議員,2019/8/25,12,69.0,46.0,12,0,0.08333333333333333,0.75,0.0,0.0,1.0
鏡石町,首長,2014/5/25,1,63.0,63.0,1,0,0.0,0.0,0.0,0.0,1.0
鏡石町,首長,2018/5/27,1,67.0,67.0,1,0,0.0,1.0,0.0,0.0,1.0
鏡野町,議員,2013/3/31,15,64.0,33.0,15,0,0.13333333333333333,0.4666666666666667,0.0,0.06666666666666667,0.9333333333333333
鏡野町,議員,2017/3/26,15,61.0,37.0,14,1,0.3333333333333333,0.4,0.0,0.06666666666666667,0.9333333333333333
鏡野町,議員,2021/3/28,15,64.0,43.0,13,2,0.4,0.4666666666666667,0.0,0.06666666666666667,0.9333333333333333
鏡野町,首長,2013/3/31,1,59.0,59.0,1,0,0.0,0.0,0.0,0.0,1.0
鏡野町,首長,2017/3/26,1,63.0,63.0,1,0,0.0,0.0,0.0,0.0,1.0
鏡野町,首長,2021/3/28,1,67.0,67.0,1,0,0.0,1.0,0.0,0.0,1.0
長万部町,議員,2015/4/26,10,61.5,39.0,9,1,0.4,0.3,0.1,0.0,0.9
長万部町,議員,2019/4/21,10,64.5,42.0,9,1,0.0,0.5,0.1,0.0,0.9
長万部町,首長,2014/7/13,1,66.0,66.0,1,0,1.0,1.0,0.0,0.0,1.0
長万部町,首長,2018/7/8,1,70.0,70.0,1,0,0.0,1.0,0.0,0.0,1.0
長与町,議員,2015/4/26,16,57.0,44.0,0,0,0.125,0.3125,0.0625,0.125,0.625
長与町,議員,2019/4/21,16,61.0,45.0,0,0,0.1875,0.375,0.0625,0.125,0.6875
長与町,首長,2012/4/22,1,61.0,61.0,1,0,1.0,0.0,0.0,0.0,1.0
長与町,首長,2016/4/24,1,65.0,65.0,1,0,0.0,1.0,0.0,0.0,1.0
長与町,首長,2020/4/26,1,69.0,69.0,1,0,0.0,1.0,0.0,0.0,1.0
長久手市,議員,2015/4/26,18,54.5,35.0,11,7,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.05555555555555555,0.7222222222222222
長久手市,議員,2019/4/21,18,56.5,39.0,11,7,0.2222222222222222,0.3333333333333333,0.1111111111111111,0.05555555555555555,0.8333333333333334
長久手市,首長,2015/8/30,1,69.0,69.0,1,0,0.0,1.0,1.0,0.0,0.0
長久手市,首長,2019/8/25,1,73.0,73.0,1,0,0.0,1.0,1.0,0.0,0.0
長井市,議員,2015/4/26,16,60.0,40.0,0,0,0.4375,0.25,0.0625,0.0625,0.875
長井市,議員,2019/4/21,16,64.0,42.0,14,2,0.3125,0.3125,0.0625,0.0625,0.875
長井市,首長,2014/11/16,1,58.0,58.0,1,0,0.0,0.0,1.0,0.0,0.0
長井市,首長,2018/11/18,1,62.0,62.0,1,0,0.0,0.0,1.0,0.0,0.0
長南町,議員,2015/4/26,14,63.0,52.0,13,1,0.2857142857142857,0.35714285714285715,0.07142857142857142,0.07142857142857142,0.8571428571428571
長南町,議員,2019/4/21,13,67.0,56.0,12,1,0.07692307692307693,0.5384615384615384,0.07692307692307693,0.07692307692307693,0.8461538461538461
長南町,首長,2014/1/19,1,62.0,62.0,1,0,1.0,0.0,0.0,0.0,1.0
長南町,首長,2018/1/21,1,66.0,66.0,1,0,0.0,1.0,0.0,0.0,1.0
長和町,議員,2013/11/10,12,63.0,52.0,12,0,0.3333333333333333,0.4166666666666667,0.0,0.08333333333333333,0.9166666666666666
長和町,議員,2017/10/29,10,65.0,55.0,10,0,0.3,0.5,0.0,0.1,0.9
長和町,議員,2021/10/31,10,63.0,49.0,0,0,0.3,0.4,0.0,0.1,0.9
長和町,首長,2013/11/10,1,67.0,67.0,1,0,0.0,1.0,0.0,0.0,1.0
長和町,首長,2017/10/29,1,71.0,71.0,1,0,0.0,1.0,0.0,0.0,1.0
長和町,首長,2021/10/31,1,75.0,75.0,1,0,0.0,1.0,0.0,0.0,1.0
長岡京市,議員,2013/10/6,24,52.0,31.0,19,5,0.2916666666666667,0.041666666666666664,0.125,0.20833333333333334,0.5833333333333334
長岡京市,議員,2017/10/1,24,56.0,28.0,18,6,0.20833333333333334,0.125,0.16666666666666666,0.25,0.5
長岡京市,議員,2021/10/3,22,57.0,32.0,15,7,0.18181818181818182,0.22727272727272727,0.18181818181818182,0.2727272727272727,0.45454545454545453
長岡京市,首長,2015/1/11,1,41.0,41.0,1,0,1.0,0.0,0.0,0.0,0.0
長岡京市,首長,2019/1/13,1,45.0,45.0,1,0,0.0,0.0,1.0,0.0,0.0
長岡市,議員,2015/4/26,34,60.0,37.0,0,0,0.17647058823529413,0.29411764705882354,0.08823529411764706,0.11764705882352941,0.7647058823529411
長岡市,議員,2019/4/21,34,60.0,28.0,0,0,0.14705882352941177,0.38235294117647056,0.08823529411764706,0.058823529411764705,0.8529411764705882
長岡市,首長,2015/11/8,1,66.0,66.0,1,0,0.0,1.0,0.0,0.0,1.0
長岡市,首長,2016/10/16,1,65.0,65.0,1,0,1.0,1.0,0.0,1.0,0.0
長岡市,首長,2020/10/4,1,69.0,69.0,1,0,0.0,1.0,0.0,0.0,1.0
長島町,議員,2014/4/13,14,64.0,50.0,14,0,0.35714285714285715,0.35714285714285715,0.0,0.0,1.0
長島町,議員,2018/4/15,14,66.0,54.0,14,0,0.35714285714285715,0.5714285714285714,0.0,0.0,1.0
長島町,首長,2014/4/13,1,70.0,70.0,1,0,0.0,1.0,0.0,0.0,1.0
長島町,首長,2018/4/15,1,74.0,74.0,1,0,0.0,1.0,0.0,0.0,1.0
長崎市,議員,2015/4/26,40,57.5,34.0,38,2,0.25,0.2,0.275,0.125,0.425
長崎市,議員,2019/4/21,40,58.0,31.0,36,4,0.2,0.3,0.325,0.125,0.4
長崎市,首長,2015/4/26,1,58.0,58.0,1,0,0.0,0.0,0.0,0.0,1.0
長崎市,首長,2019/4/21,1,62.0,62.0,1,0,0.0,0.0,0.0,0.0,1.0
長柄町,議員,2015/7/19,12,61.5,44.0,11,1,0.3333333333333333,0.25,0.08333333333333333,0.0,0.9166666666666666
長柄町,議員,2019/7/28,12,63.5,48.0,10,2,0.25,0.3333333333333333,0.08333333333333333,0.0,0.9166666666666666
長柄町,首長,2014/8/24,1,67.0,67.0,1,0,1.0,1.0,0.0,0.0,1.0
長柄町,首長,2018/8/26,1,71.0,71.0,1,0,0.0,1.0,0.0,0.0,1.0
長沼町,議員,2015/2/28,14,62.0,41.0,13,1,0.07142857142857142,0.35714285714285715,0.07142857142857142,0.07142857142857142,0.8571428571428571
長沼町,議員,2019/2/28,14,60.0,39.0,13,1,0.5,0.2857142857142857,0.07142857142857142,0.07142857142857142,0.8571428571428571
長沼町,首長,2012/8/5,1,63.0,63.0,1,0,0.0,0.0,0.0,0.0,1.0
長沼町,首長,2016/8/7,1,67.0,67.0,1,0,0.0,1.0,0.0,0.0,1.0
長沼町,首長,2020/8/2,1,59.0,59.0,1,0,1.0,0.0,0.0,0.0,1.0
長泉町,議員,2013/9/1,16,60.0,37.0,0,0,0.3125,0.25,0.0625,0.0625,0.8125
長泉町,議員,2017/9/17,16,60.5,30.0,16,0,0.25,0.3125,0.125,0.0625,0.75
長泉町,議員,2021/9/12,16,62.0,34.0,0,0,0.25,0.25,0.0625,0.0625,0.875
長泉町,首長,2013/9/1,1,70.0,70.0,1,0,0.0,1.0,0.0,0.0,1.0
長泉町,首長,2017/9/17,1,60.0,60.0,1,0,1.0,0.0,0.0,0.0,1.0
長泉町,首長,2021/9/12,1,64.0,64.0,1,0,0.0,0.0,0.0,0.0,1.0
長洲町,議員,2013/10/6,14,63.5,40.0,11,3,0.0,0.42857142857142855,0.0,0.07142857142857142,0.9285714285714286
長洲町,議員,2017/10/1,14,67.0,44.0,11,3,0.14285714285714285,0.7857142857142857,0.0,0.07142857142857142,0.9285714285714286
長洲町,議員,2021/9/26,14,71.0,48.0,11,3,0.21428571428571427,0.7857142857142857,0.0,0.07142857142857142,0.9285714285714286
長洲町,首長,2013/4/21,1,58.0,58.0,1,0,0.0,0.0,0.0,0.0,1.0
長洲町,首長,2017/4/23,1,62.0,62.0,1,0,0.0,0.0,0.0,0.0,1.0
長洲町,首長,2021/4/25,1,66.0,66.0,1,0,0.0,1.0,0.0,0.0,1.0
長浜市,議員,2014/7/27,26,61.5,31.0,24,2,0.38461538461538464,0.34615384615384615,0.07692307692307693,0.11538461538461539,0.8076923076923077
長浜市,議員,2018/7/22,26,63.0,35.0,25,1,0.2692307692307692,0.46153846153846156,0.07692307692307693,0.15384615384615385,0.7692307692307693
長浜市,首長,2014/2/23,1,63.0,63.0,1,0,0.0,0.0,0.0,0.0,1.0
長浜市,首長,2018/2/25,1,67.0,67.0,1,0,0.0,1.0,0.0,0.0,1.0
長瀞町,議員,2015/4/26,10,67.0,36.0,9,1,0.3,0.8,0.0,0.1,0.9
長瀞町,議員,2019/4/21,10,70.0,40.0,9,1,0.0,0.9,0.0,0.0,1.0
長瀞町,首長,2013/6/30,1,66.0,66.0,0,1,1.0,1.0,0.0,0.0,1.0
長瀞町,首長,2017/7/9,1,70.0,70.0,0,1,0.0,1.0,0.0,0.0,1.0
長生村,議員,2014/4/20,16,63.0,44.0,16,0,0.125,0.3125,0.0625,0.125,0.8125
長生村,議員,2018/4/22,16,67.0,46.0,16,0,0.3125,0.625,0.0625,0.125,0.8125
長生村,首長,2012/6/17,1,59.0,59.0,1,0,1.0,0.0,0.0,0.0,1.0
長生村,首長,2016/6/19,1,63.0,63.0,1,0,0.0,0.0,0.0,0.0,1.0
長生村,首長,2020/6/21,1,67.0,67.0,1,0,0.0,1.0,0.0,0.0,1.0
長野原町,議員,2015/4/26,10,64.0,56.0,0,0,0.3,0.2,0.1,0.0,0.9
長野原町,議員,2019/4/21,10,60.5,44.0,0,0,0.4,0.4,0.1,0.0,0.9
長野原町,首長,2014/4/20,1,42.0,42.0,1,0,1.0,0.0,0.0,0.0,1.0
長野原町,首長,2018/4/22,1,46.0,46.0,1,0,0.0,0.0,0.0,0.0,1.0
長野市,議員,2015/9/13,39,59.0,25.0,33,6,0.1282051282051282,0.3076923076923077,0.1282051282051282,0.23076923076923078,0.6410256410256411
長野市,議員,2019/9/15,39,58.0,35.0,30,9,0.2564102564102564,0.28205128205128205,0.1282051282051282,0.1794871794871795,0.6923076923076923
長野市,首長,2013/10/27,1,70.0,70.0,1,0,1.0,1.0,0.0,0.0,1.0
長野市,首長,2017/10/29,1,74.0,74.0,1,0,0.0,1.0,0.0,0.0,1.0
長野市,首長,2021/10/31,1,51.0,51.0,1,0,1.0,0.0,0.0,0.0,1.0
長門市,議員,2013/4/14,18,55.0,39.0,17,1,0.2222222222222222,0.16666666666666666,0.05555555555555555,0.05555555555555555,0.8888888888888888
長門市,議員,2017/4/16,18,56.0,40.0,15,3,0.3333333333333333,0.2222222222222222,0.05555555555555555,0.05555555555555555,0.8888888888888888
長門市,議員,2021/4/18,18,57.5,30.0,14,4,0.3333333333333333,0.16666666666666666,0.05555555555555555,0.05555555555555555,0.8888888888888888
長門市,首長,2015/11/15,1,65.0,65.0,1,0,0.0,1.0,0.0,0.0,1.0
長門市,首長,2019/11/17,1,56.0,56.0,1,0,1.0,0.0,0.0,0.0,1.0
門川町,議員,2015/2/22,14,63.0,50.0,13,1,0.07142857142857142,0.42857142857142855,0.07142857142857142,0.07142857142857142,0.8571428571428571
門川町,議員,2019/2/24,14,65.5,33.0,13,1,0.2857142857142857,0.5,0.07142857142857142,0.07142857142857142,0.7857142857142857
門川町,首長,2014/4/13,1,66.0,66.0,1,0,0.0,1.0,0.0,0.0,1.0
門川町,首長,2018/4/8,1,70.0,70.0,1,0,0.0,1.0,0.0,0.0,1.0
門真市,議員,2015/4/26,21,52.0,25.0,16,5,0.23809523809523808,0.14285714285714285,0.47619047619047616,0.19047619047619047,0.23809523809523808
門真市,議員,2019/4/21,20,53.0,29.0,15,4,0.4,0.05,0.5,0.1,0.15
門真市,首長,2013/6/16,1,75.0,75.0,1,0,0.0,1.0,0.0,0.0,1.0
門真市,首長,2016/7/24,1,45.0,45.0,1,0,1.0,0.0,0.0,0.0,0.0
門真市,首長,2020/7/5,1,49.0,49.0,1,0,0.0,0.0,0.0,0.0,0.0
開成町,議員,2015/4/26,12,63.0,40.0,10,2,0.4166666666666667,0.4166666666666667,0.08333333333333333,0.0,0.8333333333333334
開成町,議員,2019/4/21,12,63.0,39.0,10,2,0.25,0.5,0.08333333333333333,0.0,0.9166666666666666
開成町,首長,2015/4/26,1,59.0,59.0,1,0,0.0,0.0,0.0,0.0,1.0
開成町,首長,2019/4/21,1,63.0,63.0,1,0,0.0,0.0,0.0,0.0,1.0
関ケ原町,議員,2015/4/26,9,61.0,42.0,7,2,0.1111111111111111,0.4444444444444444,0.0,0.1111111111111111,0.8888888888888888
関ケ原町,議員,2019/4/21,8,65.0,46.0,6,2,0.25,0.625,0.0,0.125,0.875
関ケ原町,首長,2012/11/25,1,60.0,60.0,1,0,1.0,0.0,0.0,0.0,1.0
関ケ原町,首長,2016/11/27,1,64.0,64.0,1,0,0.0,0.0,0.0,0.0,1.0
関ケ原町,首長,2020/11/29,1,68.0,68.0,1,0,0.0,1.0,0.0,0.0,1.0
関川村,議員,2015/7/26,10,60.5,40.0,10,0,0.6,0.4,0.0,0.0,1.0
関川村,議員,2019/7/21,10,64.0,44.0,10,0,0.2,0.4,0.0,0.0,1.0
関川村,首長,2013/12/15,1,79.0,79.0,1,0,0.0,1.0,0.0,0.0,1.0
関川村,首長,2017/12/17,1,62.0,62.0,1,0,1.0,0.0,0.0,0.0,1.0
関川村,首長,2021/12/19,1,66.0,66.0,1,0,0.0,1.0,0.0,0.0,1.0
関市,議員,2015/4/26,23,64.0,52.0,23,0,0.08695652173913043,0.43478260869565216,0.17391304347826086,0.08695652173913043,0.7391304347826086
関市,議員,2019/4/21,23,63.0,48.0,22,1,0.21739130434782608,0.391304347826087,0.21739130434782608,0.08695652173913043,0.6956521739130435
関市,首長,2015/9/13,1,43.0,43.0,1,0,0.0,0.0,0.0,0.0,1.0
関市,首長,2019/9/15,1,47.0,47.0,1,0,0.0,0.0,0.0,0.0,1.0
阪南市,議員,2013/9/22,16,58.5,40.0,14,2,0.125,0.125,0.25,0.125,0.5625
阪南市,議員,2017/9/17,14,58.5,44.0,12,2,0.5,0.21428571428571427,0.21428571428571427,0.14285714285714285,0.5
阪南市,議員,2021/9/19,14,55.5,45.0,11,3,0.21428571428571427,0.2857142857142857,0.21428571428571427,0.0,0.5
阪南市,首長,2012/10/28,1,62.0,62.0,1,0,0.0,0.0,0.0,0.0,1.0
阪南市,首長,2016/10/30,1,62.0,62.0,1,0,1.0,0.0,0.0,0.0,1.0
阪南市,首長,2020/11/1,1,66.0,66.0,1,0,0.0,1.0,0.0,0.0,0.0
防府市,議員,2012/11/11,25,58.0,36.0,22,3,0.32,0.32,0.16,0.08,0.76
防府市,議員,2016/11/13,25,55.0,34.0,22,3,0.24,0.24,0.28,0.08,0.64
防府市,議員,2020/11/15,25,57.0,29.0,22,3,0.12,0.36,0.24,0.04,0.72
防府市,首長,2014/5/25,1,71.0,71.0,1,0,0.0,1.0,0.0,0.0,1.0
防府市,首長,2018/5/27,1,60.0,60.0,1,0,1.0,0.0,0.0,0.0,1.0
阿久根市,議員,2015/4/26,16,60.0,43.0,15,1,0.25,0.3125,0.0,0.0,1.0
阿久根市,議員,2019/4/21,15,66.0,52.0,15,0,0.2,0.5333333333333333,0.0,0.0,1.0
阿久根市,首長,2014/12/21,1,41.0,41.0,1,0,0.0,0.0,0.0,0.0,1.0
阿久根市,首長,2018/12/23,1,45.0,45.0,1,0,0.0,0.0,0.0,0.0,1.0
阿久比町,議員,2015/4/26,14,65.0,51.0,12,2,0.42857142857142855,0.5,0.07142857142857142,0.07142857142857142,0.8571428571428571
阿久比町,議員,2019/4/21,14,66.0,52.0,12,2,0.21428571428571427,0.5714285714285714,0.07142857142857142,0.07142857142857142,0.8571428571428571
阿久比町,首長,2014/11/30,1,60.0,60.0,1,0,0.0,0.0,0.0,0.0,1.0
阿久比町,首長,2018/11/25,1,64.0,64.0,1,0,0.0,0.0,0.0,0.0,1.0
阿南市,議員,2013/11/10,28,62.0,26.0,24,4,0.21428571428571427,0.32142857142857145,0.07142857142857142,0.07142857142857142,0.8571428571428571
阿南市,議員,2017/11/12,28,64.0,30.0,23,5,0.17857142857142858,0.5,0.07142857142857142,0.07142857142857142,0.8571428571428571
阿南市,議員,2021/11/14,26,64.0,36.0,20,6,0.11538461538461539,0.46153846153846156,0.07692307692307693,0.0,0.9230769230769231
阿南市,首長,2015/11/22,1,61.0,61.0,1,0,0.0,0.0,0.0,0.0,1.0
阿南市,首長,2019/11/10,1,44.0,44.0,1,0,1.0,0.0,0.0,0.0,1.0
阿南町,議員,2015/4/26,12,67.5,56.0,11,1,0.3333333333333333,0.75,0.0,0.16666666666666666,0.8333333333333334
阿南町,議員,2019/4/21,12,70.5,60.0,12,0,0.16666666666666666,0.75,0.0,0.16666666666666666,0.8333333333333334
阿南町,首長,2014/5/11,1,58.0,58.0,1,0,1.0,0.0,0.0,0.0,1.0
阿南町,首長,2018/4/22,1,62.0,62.0,1,0,0.0,0.0,0.0,0.0,1.0
阿智村,議員,2012/11/18,12,60.0,44.0,10,2,0.5833333333333334,0.4166666666666667,0.0,0.08333333333333333,0.9166666666666666
阿智村,議員,2016/11/13,12,64.0,48.0,9,3,0.3333333333333333,0.5,0.0,0.08333333333333333,0.9166666666666666
阿智村,議員,2020/11/8,12,63.5,47.0,9,3,0.75,0.4166666666666667,0.0,0.08333333333333333,0.9166666666666666
阿智村,首長,2014/1/26,1,45.0,45.0,1,0,1.0,0.0,0.0,0.0,1.0
阿智村,首長,2018/1/28,1,49.0,49.0,1,0,0.0,0.0,0.0,0.0,1.0
阿武町,議員,2013/11/10,8,62.0,44.0,7,1,0.25,0.375,0.0,0.0,1.0
阿武町,議員,2017/11/12,8,63.5,40.0,8,0,0.375,0.5,0.0,0.0,1.0
阿武町,議員,2021/10/24,8,54.0,35.0,0,0,0.5,0.375,0.0,0.125,0.875
